customer_id,contact_date,age,job,marital,education,age_group
9969,2024-05-21,33,Services,married,secondary,Young Adult
9970,2024-07-17,48,Admin,married,secondary,Middle Aged
9971,2024-01-30,39,Housemaid,married,secondary,Young Adult
9972,2024-02-03,55,Blue-Collar,married,primary,Middle Aged
9973,2024-04-20,40,Blue-Collar,single,primary,Middle Aged
9974,2024-05-18,33,Management,single,tertiary,Young Adult
9975,2024-06-19,56,Admin,married,secondary,Middle Aged
9976,2024-05-28,42,Blue-Collar,married,secondary,Middle Aged
9977,2024-07-09,43,Unknown,married,primary,Middle Aged
9978,2024-02-27,41,Management,married,tertiary,Middle Aged
9979,2024-06-20,58,Admin,single,secondary,Middle Aged
9980,2024-05-26,29,Blue-Collar,married,primary,Young Adult
9981,2024-11-18,38,Management,married,tertiary,Young Adult
9982,2024-05-16,49,Blue-Collar,divorced,secondary,Middle Aged
9983,2024-04-09,55,Self-Employed,married,secondary,Middle Aged
9984,2024-08-05,53,Management,married,tertiary,Middle Aged
9985,2024-05-28,56,Admin,married,secondary,Middle Aged
9986,2024-04-14,31,Management,single,tertiary,Young Adult
9987,2024-02-03,29,Technician,single,secondary,Young Adult
9988,2024-07-29,48,Admin,married,secondary,Middle Aged
9989,2024-06-03,43,Blue-Collar,married,primary,Middle Aged
9990,2024-05-12,29,Technician,married,secondary,Young Adult
9991,2024-07-31,39,Management,single,tertiary,Young Adult
9992,2024-07-17,53,Management,married,tertiary,Middle Aged
9993,2024-04-16,48,Blue-Collar,married,secondary,Middle Aged
9994,2024-04-22,34,Management,married,tertiary,Young Adult
9995,2024-08-07,52,Management,single,tertiary,Middle Aged
9996,2024-11-19,30,Admin,married,secondary,Young Adult
9997,2024-05-15,45,Entrepreneur,married,primary,Middle Aged
9998,2024-11-20,54,Management,married,secondary,Middle Aged
9999,2024-08-12,44,Self-Employed,married,unknown,Middle Aged
10000,2024-05-20,35,Entrepreneur,married,secondary,Young Adult
10001,2024-05-27,34,Technician,single,tertiary,Young Adult
10002,2024-06-15,22,Student,single,unknown,Young Adult
10003,2024-10-16,65,Retired,married,primary,Elderly
10004,2024-11-19,49,Management,married,unknown,Middle Aged
10005,2024-04-02,38,Management,single,unknown,Young Adult
10006,2024-05-15,28,Technician,single,tertiary,Young Adult
10007,2024-05-29,33,Technician,married,tertiary,Young Adult
10008,2024-11-20,34,Management,married,tertiary,Young Adult
10009,2024-02-05,26,Student,single,unknown,Young Adult
10010,2024-04-17,37,Blue-Collar,married,primary,Young Adult
10011,2024-05-14,40,Blue-Collar,married,primary,Middle Aged
10012,2024-05-07,28,Services,single,secondary,Young Adult
10013,2024-11-19,31,Technician,married,secondary,Young Adult
10014,2024-08-22,42,Management,married,secondary,Middle Aged
10015,2024-08-11,34,Technician,divorced,secondary,Young Adult
10016,2024-07-23,34,Services,married,secondary,Young Adult
10017,2024-08-19,53,Management,married,tertiary,Middle Aged
10018,2024-05-13,55,Entrepreneur,married,tertiary,Middle Aged
10019,2024-01-30,51,Entrepreneur,single,tertiary,Middle Aged
10020,2024-08-27,58,Retired,married,secondary,Middle Aged
10021,2024-02-02,35,Blue-Collar,married,primary,Young Adult
10022,2024-05-28,35,Blue-Collar,married,primary,Young Adult
10023,2024-05-13,31,Technician,married,tertiary,Young Adult
10024,2024-11-02,32,Student,married,secondary,Young Adult
10025,2024-08-11,59,Retired,married,primary,Middle Aged
10026,2024-04-02,50,Management,divorced,tertiary,Middle Aged
10027,2024-05-23,37,Blue-Collar,married,primary,Young Adult
10028,2024-05-29,30,Services,married,secondary,Young Adult
10029,2024-05-29,41,Blue-Collar,married,primary,Middle Aged
10030,2024-05-13,43,Blue-Collar,married,primary,Middle Aged
10031,2024-05-26,34,Blue-Collar,married,primary,Young Adult
10032,2024-05-14,42,Management,married,tertiary,Middle Aged
10033,2024-08-11,33,Management,married,tertiary,Young Adult
10034,2024-01-29,26,Services,single,secondary,Young Adult
10035,2024-05-28,32,Technician,single,secondary,Young Adult
10036,2024-11-20,41,Management,married,tertiary,Middle Aged
10037,2024-11-16,49,Technician,divorced,secondary,Middle Aged
10038,2024-06-16,51,Blue-Collar,married,primary,Middle Aged
10039,2024-05-15,43,Blue-Collar,married,primary,Middle Aged
10040,2024-04-20,45,Services,married,primary,Middle Aged
10041,2024-07-15,42,Entrepreneur,married,secondary,Middle Aged
10042,2024-04-17,37,Blue-Collar,married,secondary,Young Adult
10043,2024-08-29,59,Retired,married,secondary,Middle Aged
10044,2024-05-22,31,Services,single,secondary,Young Adult
10045,2024-05-09,22,Admin,single,secondary,Young Adult
10046,2024-05-05,30,Self-Employed,single,secondary,Young Adult
10047,2024-08-26,52,Admin,divorced,unknown,Middle Aged
10048,2024-08-22,50,Self-Employed,married,primary,Middle Aged
10049,2024-05-26,34,Admin,married,secondary,Young Adult
10050,2024-05-14,30,Blue-Collar,married,secondary,Young Adult
10051,2024-07-17,56,Blue-Collar,married,primary,Middle Aged
10052,2024-02-03,31,Technician,single,secondary,Young Adult
10053,2024-08-26,51,Admin,married,secondary,Middle Aged
10054,2024-04-20,33,Services,single,secondary,Young Adult
10055,2024-05-26,47,Blue-Collar,married,secondary,Middle Aged
10056,2024-05-06,46,Technician,married,tertiary,Middle Aged
10057,2024-05-14,44,Services,divorced,secondary,Middle Aged
10058,2024-04-07,51,Blue-Collar,married,secondary,Middle Aged
10059,2024-06-06,39,Technician,single,secondary,Young Adult
10060,2024-04-20,41,Technician,married,tertiary,Middle Aged
10061,2024-08-20,33,Management,single,tertiary,Young Adult
10062,2024-05-15,31,Admin,married,secondary,Young Adult
10063,2024-05-15,60,Entrepreneur,divorced,secondary,Elderly
10064,2024-05-28,34,Technician,married,secondary,Young Adult
10065,2024-08-22,58,Services,married,secondary,Middle Aged
10066,2024-06-05,36,Admin,single,unknown,Young Adult
10067,2024-07-30,42,Technician,married,secondary,Middle Aged
10068,2024-05-12,44,Services,divorced,secondary,Middle Aged
10069,2024-07-17,31,Services,married,secondary,Young Adult
10070,2024-06-17,51,Blue-Collar,married,primary,Middle Aged
10071,2024-07-31,59,Admin,married,primary,Middle Aged
10072,2024-08-13,33,Admin,married,secondary,Young Adult
10073,2024-05-04,47,Blue-Collar,married,secondary,Middle Aged
10074,2024-02-13,43,Management,divorced,tertiary,Middle Aged
10075,2024-05-16,44,Housemaid,married,primary,Middle Aged
10076,2024-05-12,29,Admin,single,secondary,Young Adult
10077,2024-05-26,30,Admin,married,secondary,Young Adult
10078,2024-05-29,43,Management,married,unknown,Middle Aged
10079,2024-08-21,53,Technician,single,tertiary,Middle Aged
10080,2024-11-18,46,Blue-Collar,married,secondary,Middle Aged
10081,2024-07-14,41,Management,married,tertiary,Middle Aged
10082,2024-07-30,44,Blue-Collar,married,primary,Middle Aged
10083,2024-11-09,38,Management,married,tertiary,Young Adult
10084,2024-01-29,43,Management,divorced,tertiary,Middle Aged
10085,2024-05-06,41,Blue-Collar,married,primary,Middle Aged
10086,2024-07-21,44,Blue-Collar,married,secondary,Middle Aged
10087,2024-05-08,31,Blue-Collar,married,secondary,Young Adult
10088,2024-02-04,59,Self-Employed,married,tertiary,Middle Aged
10089,2024-06-09,30,Management,single,tertiary,Young Adult
10090,2024-05-09,35,Blue-Collar,married,secondary,Young Adult
10091,2024-02-02,57,Retired,married,secondary,Middle Aged
10092,2024-01-28,53,Technician,divorced,secondary,Middle Aged
10093,2024-05-13,35,Blue-Collar,married,secondary,Young Adult
10094,2024-08-05,49,Services,married,primary,Middle Aged
10095,2024-06-02,41,Management,married,secondary,Middle Aged
10096,2024-05-16,40,Services,married,secondary,Middle Aged
10097,2024-08-21,57,Admin,married,unknown,Middle Aged
10098,2024-05-06,38,Management,married,unknown,Young Adult
10099,2024-05-29,49,Services,married,primary,Middle Aged
10100,2024-02-02,38,Management,married,tertiary,Young Adult
10101,2024-07-17,26,Admin,married,secondary,Young Adult
10102,2024-05-13,34,Admin,married,secondary,Young Adult
10103,2024-08-19,58,Management,married,tertiary,Middle Aged
10104,2024-05-08,30,Services,married,secondary,Young Adult
10105,2024-06-19,52,Blue-Collar,divorced,primary,Middle Aged
10106,2024-08-26,30,Technician,single,tertiary,Young Adult
10107,2024-08-08,52,Blue-Collar,married,secondary,Middle Aged
10108,2024-08-11,34,Entrepreneur,married,secondary,Young Adult
10109,2024-05-08,33,Blue-Collar,married,primary,Young Adult
10110,2024-10-15,34,Admin,married,tertiary,Young Adult
10111,2024-06-19,23,Admin,married,secondary,Young Adult
10112,2024-05-11,37,Blue-Collar,married,primary,Young Adult
10113,2024-11-21,59,Management,married,unknown,Middle Aged
10114,2024-08-06,42,Management,married,tertiary,Middle Aged
10115,2024-04-13,50,Admin,divorced,secondary,Middle Aged
10116,2024-08-13,41,Technician,divorced,secondary,Middle Aged
10117,2024-05-06,34,Technician,single,secondary,Young Adult
10118,2024-07-17,57,Management,married,primary,Middle Aged
10119,2024-05-19,52,Services,married,unknown,Middle Aged
10120,2024-07-04,61,Retired,married,unknown,Elderly
10121,2024-01-28,31,Technician,single,tertiary,Young Adult
10122,2024-12-04,27,Student,single,secondary,Young Adult
10123,2024-06-05,48,Blue-Collar,single,primary,Middle Aged
10124,2024-02-09,27,Management,single,unknown,Young Adult
10125,2024-04-20,37,Blue-Collar,married,secondary,Young Adult
10126,2024-11-11,28,Student,single,tertiary,Young Adult
10127,2024-02-04,34,Services,married,secondary,Young Adult
10128,2024-11-21,42,Services,single,unknown,Middle Aged
10129,2024-11-19,39,Admin,married,secondary,Young Adult
10130,2024-11-21,30,Management,married,tertiary,Young Adult
10131,2024-05-07,35,Blue-Collar,married,secondary,Young Adult
10132,2024-07-31,43,Housemaid,single,primary,Middle Aged
10133,2024-07-16,33,Management,married,tertiary,Young Adult
10134,2024-05-11,24,Blue-Collar,single,secondary,Young Adult
10135,2024-06-02,39,Technician,married,secondary,Young Adult
10136,2024-01-30,27,Technician,single,tertiary,Young Adult
10137,2024-08-26,50,Blue-Collar,married,secondary,Middle Aged
10138,2024-04-09,30,Blue-Collar,married,secondary,Young Adult
10139,2024-08-07,52,Technician,divorced,secondary,Middle Aged
10140,2024-05-06,30,Admin,married,secondary,Young Adult
10141,2024-10-01,35,Technician,divorced,secondary,Young Adult
10142,2024-06-17,36,Admin,single,secondary,Young Adult
10143,2024-08-18,39,Management,single,tertiary,Young Adult
10144,2024-05-15,43,Admin,single,secondary,Middle Aged
10145,2024-10-12,43,Admin,single,secondary,Middle Aged
10146,2024-02-02,46,Admin,married,primary,Middle Aged
10147,2024-05-04,33,Admin,married,tertiary,Young Adult
10148,2024-05-15,56,Entrepreneur,married,tertiary,Middle Aged
10149,2024-08-19,60,Retired,married,primary,Elderly
10150,2024-10-01,48,Management,married,tertiary,Middle Aged
10151,2024-05-15,31,Blue-Collar,married,secondary,Young Adult
10152,2024-07-10,36,Blue-Collar,single,secondary,Young Adult
10153,2024-05-05,24,Student,single,secondary,Young Adult
10154,2024-07-08,27,Blue-Collar,married,secondary,Young Adult
10155,2024-05-11,36,Admin,married,secondary,Young Adult
10156,2024-05-28,29,Technician,married,tertiary,Young Adult
10157,2024-08-14,42,Self-Employed,married,secondary,Middle Aged
10158,2024-02-05,44,Management,married,tertiary,Middle Aged
10159,2024-11-17,42,Blue-Collar,married,unknown,Middle Aged
10160,2024-05-26,39,Entrepreneur,married,secondary,Young Adult
10161,2024-07-31,45,Management,single,tertiary,Middle Aged
10162,2024-05-23,36,Blue-Collar,married,primary,Young Adult
10163,2024-05-26,34,Blue-Collar,married,secondary,Young Adult
10164,2024-05-26,43,Technician,married,secondary,Middle Aged
10165,2024-05-07,32,Blue-Collar,single,secondary,Young Adult
10166,2024-08-08,38,Technician,married,tertiary,Young Adult
10167,2024-09-01,29,Blue-Collar,married,secondary,Young Adult
10168,2024-05-28,28,Blue-Collar,married,primary,Young Adult
10169,2024-08-22,33,Management,single,tertiary,Young Adult
10170,2024-05-07,43,Admin,married,secondary,Middle Aged
10171,2024-01-28,42,Unemployed,divorced,secondary,Middle Aged
10172,2024-02-06,33,Management,married,tertiary,Young Adult
10173,2024-08-11,32,Technician,single,secondary,Young Adult
10174,2024-01-28,42,Housemaid,single,secondary,Middle Aged
10175,2024-07-22,42,Housemaid,married,primary,Middle Aged
10176,2024-05-08,29,Blue-Collar,single,secondary,Young Adult
10177,2024-05-08,27,Management,single,tertiary,Young Adult
10178,2024-04-20,38,Management,single,tertiary,Young Adult
10179,2024-07-28,45,Entrepreneur,married,primary,Middle Aged
10180,2024-08-05,32,Management,single,tertiary,Young Adult
10181,2024-04-20,33,Technician,married,secondary,Young Adult
10182,2024-05-29,48,Technician,married,secondary,Middle Aged
10183,2024-05-26,53,Blue-Collar,married,secondary,Middle Aged
10184,2024-05-07,23,Technician,single,unknown,Young Adult
10185,2024-05-13,41,Blue-Collar,married,secondary,Middle Aged
10186,2024-05-15,41,Admin,single,secondary,Middle Aged
10187,2024-05-09,50,Services,married,tertiary,Middle Aged
10188,2024-04-20,28,Blue-Collar,single,secondary,Young Adult
10189,2024-07-16,54,Retired,divorced,secondary,Middle Aged
10190,2024-05-29,38,Services,divorced,primary,Young Adult
10191,2024-04-14,27,Self-Employed,married,tertiary,Young Adult
10192,2024-05-04,54,Management,married,tertiary,Middle Aged
10193,2024-05-07,28,Services,single,secondary,Young Adult
10194,2024-05-15,32,Technician,single,tertiary,Young Adult
10195,2024-06-06,39,Services,married,secondary,Young Adult
10196,2024-02-03,29,Technician,single,secondary,Young Adult
10197,2024-05-11,46,Admin,single,unknown,Middle Aged
10198,2024-07-16,37,Entrepreneur,married,primary,Young Adult
10199,2024-06-20,30,Management,married,tertiary,Young Adult
10200,2024-05-12,41,Blue-Collar,married,secondary,Middle Aged
10201,2024-06-20,39,Unemployed,married,secondary,Young Adult
10202,2024-05-29,38,Blue-Collar,married,primary,Young Adult
10203,2024-08-25,55,Management,single,tertiary,Middle Aged
10204,2024-07-03,29,Services,single,secondary,Young Adult
10205,2024-05-06,36,Technician,single,secondary,Young Adult
10206,2024-05-15,60,Blue-Collar,married,primary,Elderly
10207,2024-04-20,43,Services,divorced,secondary,Middle Aged
10208,2024-07-24,45,Blue-Collar,married,primary,Middle Aged
10209,2024-05-13,36,Management,divorced,tertiary,Young Adult
10210,2024-05-07,53,Blue-Collar,married,secondary,Middle Aged
10211,2024-06-05,41,Self-Employed,married,secondary,Middle Aged
10212,2024-08-08,51,Blue-Collar,married,secondary,Middle Aged
10213,2024-05-28,34,Blue-Collar,married,secondary,Young Adult
10214,2024-02-05,29,Management,single,tertiary,Young Adult
10215,2024-11-19,35,Self-Employed,single,secondary,Young Adult
10216,2024-07-02,40,Management,married,tertiary,Middle Aged
10217,2024-05-15,26,Student,single,tertiary,Young Adult
10218,2024-08-22,32,Technician,single,tertiary,Young Adult
10219,2024-08-27,31,Technician,married,tertiary,Young Adult
10220,2024-06-12,39,Management,single,secondary,Young Adult
10221,2024-07-14,30,Technician,married,secondary,Young Adult
10222,2024-06-12,40,Technician,married,secondary,Middle Aged
10223,2024-05-20,32,Blue-Collar,married,primary,Young Adult
10224,2024-05-29,46,Admin,single,secondary,Middle Aged
10225,2024-05-30,41,Technician,married,secondary,Middle Aged
10226,2024-11-19,35,Entrepreneur,single,secondary,Young Adult
10227,2024-05-21,40,Unemployed,single,secondary,Middle Aged
10228,2024-02-05,58,Management,married,secondary,Middle Aged
10229,2024-11-18,48,Blue-Collar,married,primary,Middle Aged
10230,2024-05-07,37,Technician,single,tertiary,Young Adult
10231,2024-05-26,59,Management,divorced,tertiary,Middle Aged
10232,2024-04-17,33,Blue-Collar,married,secondary,Young Adult
10233,2024-07-17,36,Admin,married,secondary,Young Adult
10234,2024-07-21,40,Blue-Collar,married,secondary,Middle Aged
10235,2024-05-07,53,Admin,single,primary,Middle Aged
10236,2024-05-26,32,Admin,divorced,secondary,Young Adult
10237,2024-04-17,32,Blue-Collar,married,primary,Young Adult
10238,2024-11-17,43,Services,divorced,unknown,Middle Aged
10239,2024-06-04,30,Services,single,secondary,Young Adult
10240,2024-04-08,31,Admin,married,secondary,Young Adult
10241,2024-05-13,35,Unemployed,single,secondary,Young Adult
10242,2024-05-28,39,Services,married,secondary,Young Adult
10243,2024-07-08,57,Management,married,tertiary,Middle Aged
10244,2024-11-18,33,Self-Employed,divorced,tertiary,Young Adult
10245,2024-11-18,35,Management,married,secondary,Young Adult
10246,2024-11-19,53,Management,married,tertiary,Middle Aged
10247,2024-04-16,50,Entrepreneur,married,secondary,Middle Aged
10248,2024-11-18,46,Unemployed,married,secondary,Middle Aged
10249,2024-05-30,35,Management,single,tertiary,Young Adult
10250,2024-05-15,56,Retired,married,secondary,Middle Aged
10251,2024-02-04,54,Admin,divorced,secondary,Middle Aged
10252,2024-11-17,56,Services,married,secondary,Middle Aged
10253,2024-08-06,43,Management,married,tertiary,Middle Aged
10254,2024-11-18,40,Technician,married,secondary,Middle Aged
10255,2024-06-02,38,Management,married,tertiary,Young Adult
10256,2024-01-28,43,Management,married,tertiary,Middle Aged
10257,2024-07-15,46,Technician,married,secondary,Middle Aged
10258,2024-06-18,29,Blue-Collar,married,secondary,Young Adult
10259,2024-05-15,33,Technician,single,secondary,Young Adult
10260,2024-07-30,49,Technician,married,secondary,Middle Aged
10261,2024-05-11,53,Blue-Collar,divorced,secondary,Middle Aged
10262,2024-06-09,54,Retired,single,primary,Middle Aged
10263,2024-01-30,33,Technician,married,secondary,Young Adult
