age,job,marital,education,credit_on_default,annual_balance,housing_loan,personal_loan,contact_type,contact_day,contact_month,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,age_group,customer_id,sale,deposit
27,Services,single,secondary,no,167,no,yes,cellular,8,Jul,606,2,-1,0,unknown,Young Adult,7932,0,no
28,Unemployed,single,secondary,yes,-353,yes,no,unknown,12,May,89,3,-1,0,unknown,Young Adult,7933,0,no
59,Admin,divorced,secondary,no,1525,no,no,telephone,29,Jul,90,2,-1,0,unknown,Middle Aged,7934,0,no
38,Technician,single,secondary,no,211,yes,no,cellular,29,Jan,236,2,-1,0,unknown,Young Adult,7935,0,no
34,Management,single,tertiary,no,416,no,no,cellular,14,Aug,1217,4,-1,0,unknown,Young Adult,7936,0,no
44,Services,married,secondary,no,0,yes,yes,cellular,11,May,161,1,-1,0,unknown,Middle Aged,7937,0,no
35,Technician,single,secondary,no,1001,no,yes,cellular,24,Jul,178,2,-1,0,unknown,Young Adult,7938,0,no
45,Self-Employed,divorced,tertiary,yes,75,yes,yes,cellular,4,Feb,236,1,-1,0,unknown,Middle Aged,7939,0,no
34,Self-Employed,married,tertiary,no,7602,no,no,cellular,20,Nov,222,1,-1,0,unknown,Young Adult,7940,0,no
57,Retired,married,secondary,no,0,yes,no,cellular,5,May,127,1,363,4,failure,Middle Aged,7941,0,no
76,Retired,married,primary,no,163,no,no,telephone,13,Oct,120,1,-1,0,unknown,Elderly,7942,0,no
30,Blue-Collar,married,secondary,no,673,yes,no,unknown,20,May,610,2,-1,0,unknown,Young Adult,7943,0,no
48,Technician,divorced,secondary,no,-154,no,no,unknown,3,Jun,342,3,-1,0,unknown,Middle Aged,7944,0,no
43,Technician,married,secondary,no,3723,yes,no,cellular,11,Aug,134,4,-1,0,unknown,Middle Aged,7945,0,no
34,Technician,single,secondary,no,559,no,no,cellular,22,Aug,259,2,-1,0,unknown,Young Adult,7946,0,no
30,Management,single,tertiary,no,13774,no,no,cellular,14,Sep,380,1,-1,0,unknown,Young Adult,7947,0,no
33,Management,married,tertiary,no,403,yes,no,unknown,26,May,114,2,-1,0,unknown,Young Adult,7948,0,no
38,Technician,married,secondary,no,1696,no,no,cellular,20,Nov,267,2,-1,0,unknown,Young Adult,7949,0,no
52,Admin,married,secondary,no,722,no,no,cellular,26,Oct,99,2,185,3,failure,Middle Aged,7950,0,no
34,Admin,single,secondary,no,296,no,no,cellular,20,Nov,68,1,136,4,failure,Young Adult,7951,0,no
40,Management,single,tertiary,no,257,no,no,cellular,1,Feb,147,1,209,1,failure,Middle Aged,7952,0,no
36,Services,divorced,primary,no,418,yes,no,cellular,8,May,156,2,-1,0,unknown,Young Adult,7953,0,no
56,Retired,married,secondary,no,488,no,no,telephone,6,Feb,146,4,-1,0,unknown,Middle Aged,7954,0,no
29,Admin,single,secondary,no,900,yes,no,unknown,14,May,339,1,-1,0,unknown,Young Adult,7955,0,no
34,Entrepreneur,single,tertiary,no,2945,yes,no,cellular,17,Apr,266,1,-1,0,unknown,Young Adult,7956,0,no
31,Services,married,secondary,no,-327,yes,no,unknown,28,May,408,1,-1,0,unknown,Young Adult,7957,0,no
36,Unemployed,single,secondary,no,115,no,no,cellular,9,Feb,71,2,-1,0,unknown,Young Adult,7958,0,no
30,Management,single,tertiary,no,218,no,no,unknown,3,Jun,75,1,-1,0,unknown,Young Adult,7959,0,no
36,Admin,married,secondary,no,286,yes,no,cellular,22,Jul,167,9,-1,0,unknown,Young Adult,7960,0,no
25,Student,single,secondary,no,293,yes,no,telephone,5,May,170,2,-1,0,unknown,Young Adult,7961,0,no
32,Services,married,secondary,no,201,yes,no,unknown,18,Jun,110,2,-1,0,unknown,Young Adult,7962,0,no
31,Management,single,tertiary,no,4331,yes,no,cellular,22,Jul,318,1,-1,0,unknown,Young Adult,7963,0,no
49,Blue-Collar,married,secondary,no,388,no,no,telephone,17,Jul,265,2,-1,0,unknown,Middle Aged,7964,0,no
37,Services,married,secondary,no,483,yes,no,cellular,30,Jan,188,1,-1,0,unknown,Young Adult,7965,0,no
26,Student,single,secondary,no,502,yes,no,telephone,7,May,82,1,-1,0,unknown,Young Adult,7966,0,no
41,Blue-Collar,married,secondary,no,306,yes,no,telephone,11,May,86,1,369,2,failure,Middle Aged,7967,0,no
47,Blue-Collar,married,secondary,no,-337,yes,yes,cellular,12,May,366,1,-1,0,unknown,Middle Aged,7968,0,no
57,Technician,married,secondary,no,950,yes,no,cellular,9,Jul,1272,1,-1,0,unknown,Middle Aged,7969,0,no
50,Entrepreneur,married,tertiary,no,2410,no,no,cellular,21,Nov,65,1,-1,0,unknown,Middle Aged,7970,0,no
36,Management,married,tertiary,no,-633,yes,no,cellular,17,Jul,106,1,-1,0,unknown,Young Adult,7971,0,no
42,Admin,divorced,secondary,no,0,yes,no,unknown,7,May,229,2,-1,0,unknown,Middle Aged,7972,0,no
30,Management,married,tertiary,no,265,yes,no,unknown,26,May,45,4,-1,0,unknown,Young Adult,7973,0,no
43,Unemployed,single,primary,no,698,yes,no,unknown,14,May,322,1,-1,0,unknown,Middle Aged,7974,0,no
49,Services,single,secondary,no,459,yes,no,unknown,19,May,58,10,-1,0,unknown,Middle Aged,7975,0,no
35,Technician,divorced,tertiary,no,0,yes,no,unknown,15,May,759,1,-1,0,unknown,Young Adult,7976,0,no
32,Technician,single,secondary,no,1307,yes,no,unknown,28,May,267,2,-1,0,unknown,Young Adult,7977,0,no
36,Admin,single,secondary,no,8785,yes,no,cellular,20,Nov,425,2,-1,0,unknown,Young Adult,7978,0,no
42,Housemaid,married,unknown,no,302,yes,no,cellular,11,Jul,342,2,-1,0,unknown,Middle Aged,7979,0,no
34,Technician,married,secondary,no,484,no,no,unknown,9,May,84,4,-1,0,unknown,Young Adult,7980,0,no
33,Services,married,secondary,no,7,yes,no,unknown,20,May,217,1,-1,0,unknown,Young Adult,7981,0,no
55,Services,single,secondary,no,1539,no,no,unknown,20,Jun,65,2,-1,0,unknown,Middle Aged,7982,0,no
46,Admin,married,secondary,no,3098,yes,no,telephone,21,Nov,192,9,-1,0,unknown,Middle Aged,7983,0,no
34,Admin,single,secondary,no,745,yes,yes,cellular,25,Aug,76,1,-1,0,unknown,Young Adult,7984,0,no
50,Management,married,tertiary,no,2050,no,no,cellular,6,Aug,158,3,-1,0,unknown,Middle Aged,7985,0,no
30,Management,single,tertiary,no,2766,yes,yes,cellular,20,Nov,244,1,-1,0,unknown,Young Adult,7986,0,no
53,Blue-Collar,married,primary,no,4641,no,no,unknown,16,Jun,356,2,-1,0,unknown,Middle Aged,7987,0,no
48,Management,married,tertiary,no,1167,yes,yes,cellular,26,Jan,122,4,50,4,other,Middle Aged,7988,0,no
55,Services,divorced,secondary,no,322,yes,no,cellular,28,Jan,342,1,-1,0,unknown,Middle Aged,7989,0,no
35,Management,married,tertiary,no,750,yes,no,cellular,18,Aug,233,12,-1,0,unknown,Young Adult,7990,0,no
48,Self-Employed,married,secondary,no,1559,no,no,cellular,4,Feb,130,2,-1,0,unknown,Middle Aged,7991,0,no
45,Services,married,secondary,no,0,no,no,unknown,4,Jun,153,6,-1,0,unknown,Middle Aged,7992,0,no
31,Blue-Collar,married,primary,no,0,yes,yes,unknown,12,May,59,4,-1,0,unknown,Young Adult,7993,0,no
55,Admin,married,tertiary,no,46,no,no,cellular,29,Aug,59,4,-1,0,unknown,Middle Aged,7994,0,no
41,Technician,married,tertiary,no,0,no,no,unknown,20,Jun,95,1,-1,0,unknown,Middle Aged,7995,0,no
33,Self-Employed,married,primary,no,1862,yes,no,unknown,12,May,65,1,-1,0,unknown,Young Adult,7996,0,no
40,Blue-Collar,married,primary,no,7831,yes,no,unknown,14,May,78,1,-1,0,unknown,Middle Aged,7997,0,no
51,Blue-Collar,married,primary,no,21614,no,no,cellular,29,Aug,47,20,-1,0,unknown,Middle Aged,7998,0,no
31,Blue-Collar,single,secondary,no,2137,no,no,unknown,29,May,413,1,-1,0,unknown,Young Adult,7999,0,no
26,Unknown,single,secondary,no,3247,no,no,telephone,6,Feb,341,3,-1,0,unknown,Young Adult,8000,0,no
39,Admin,single,secondary,no,14,yes,yes,unknown,13,May,19,9,-1,0,unknown,Young Adult,8001,0,no
30,Technician,married,secondary,no,0,yes,no,cellular,14,May,47,3,-1,0,unknown,Young Adult,8002,0,no
28,Management,single,tertiary,no,637,yes,no,cellular,4,Feb,324,1,-1,0,unknown,Young Adult,8003,0,no
48,Technician,married,secondary,no,10655,no,no,telephone,31,Jul,5,3,-1,0,unknown,Middle Aged,8004,0,no
56,Management,married,tertiary,no,94,no,no,cellular,23,Jul,530,3,-1,0,unknown,Middle Aged,8005,0,no
45,Management,single,tertiary,no,997,no,yes,cellular,19,Nov,152,1,-1,0,unknown,Middle Aged,8006,0,no
38,Self-Employed,married,tertiary,no,2084,yes,no,cellular,16,Apr,71,2,330,2,failure,Young Adult,8007,0,no
28,Entrepreneur,single,secondary,no,1734,yes,no,unknown,3,Jun,161,3,-1,0,unknown,Young Adult,8008,0,no
51,Entrepreneur,married,primary,no,805,yes,no,cellular,8,Aug,132,4,-1,0,unknown,Middle Aged,8009,0,no
32,Technician,single,unknown,no,317,yes,no,unknown,21,May,394,2,-1,0,unknown,Young Adult,8010,0,no
31,Blue-Collar,married,secondary,no,369,yes,yes,unknown,14,May,89,2,-1,0,unknown,Young Adult,8011,0,no
34,Technician,married,tertiary,no,100,no,no,cellular,20,Aug,196,2,-1,0,unknown,Young Adult,8012,0,no
46,Blue-Collar,married,primary,no,-44,no,yes,telephone,22,Aug,16,13,-1,0,unknown,Middle Aged,8013,0,no
36,Technician,divorced,secondary,no,3296,yes,no,cellular,17,Nov,130,1,-1,0,unknown,Young Adult,8014,0,no
39,Blue-Collar,married,primary,no,-50,yes,no,cellular,15,May,100,1,-1,0,unknown,Young Adult,8015,0,no
42,Technician,single,tertiary,no,-411,yes,no,cellular,24,Jul,212,3,-1,0,unknown,Middle Aged,8016,0,no
32,Student,single,tertiary,no,922,no,no,cellular,18,Oct,338,2,-1,0,unknown,Young Adult,8017,0,no
35,Management,married,unknown,no,1128,yes,no,unknown,4,Jun,457,1,-1,0,unknown,Young Adult,8018,0,no
50,Blue-Collar,married,tertiary,no,5423,yes,no,cellular,21,Nov,75,3,-1,0,unknown,Middle Aged,8019,0,no
55,Housemaid,married,primary,no,1537,no,no,unknown,19,Jun,359,1,-1,0,unknown,Middle Aged,8020,0,no
51,Entrepreneur,married,secondary,no,0,no,no,unknown,30,May,510,3,-1,0,unknown,Middle Aged,8021,0,no
43,Services,married,tertiary,no,519,yes,no,cellular,18,May,715,6,-1,0,unknown,Middle Aged,8022,0,no
46,Admin,married,secondary,no,186,yes,no,cellular,11,May,643,2,-1,0,unknown,Middle Aged,8023,0,no
31,Management,married,tertiary,no,83,no,no,cellular,29,Jan,300,1,-1,0,unknown,Young Adult,8024,0,no
38,Management,married,primary,no,1365,yes,no,unknown,5,Jun,224,1,-1,0,unknown,Young Adult,8025,0,no
40,Retired,single,secondary,no,1734,yes,no,unknown,3,Jun,123,4,-1,0,unknown,Middle Aged,8026,0,no
53,Management,married,secondary,no,51,yes,no,cellular,17,Apr,109,1,-1,0,unknown,Middle Aged,8027,0,no
41,Unknown,single,tertiary,no,1567,no,no,cellular,1,Jul,291,2,-1,0,unknown,Middle Aged,8028,0,no
46,Blue-Collar,single,primary,no,96,yes,no,cellular,19,Nov,217,1,-1,0,unknown,Middle Aged,8029,0,no
48,Blue-Collar,single,secondary,no,8982,yes,no,unknown,14,May,628,1,-1,0,unknown,Middle Aged,8030,0,no
31,Blue-Collar,divorced,secondary,no,-209,yes,no,cellular,8,May,154,3,367,2,failure,Young Adult,8031,0,no
29,Management,married,tertiary,no,-6,yes,no,unknown,9,May,324,1,-1,0,unknown,Young Adult,8032,0,no
37,Management,married,tertiary,no,355,no,no,cellular,4,Aug,340,1,-1,0,unknown,Young Adult,8033,0,no
37,Self-Employed,married,primary,no,0,no,no,unknown,7,May,112,4,-1,0,unknown,Young Adult,8034,0,no
56,Self-Employed,married,unknown,no,0,no,no,cellular,19,Aug,130,1,-1,0,unknown,Middle Aged,8035,0,no
60,Blue-Collar,divorced,secondary,no,1310,no,no,unknown,7,May,152,2,-1,0,unknown,Elderly,8036,0,no
46,Services,married,tertiary,no,2520,yes,no,cellular,19,Nov,144,1,-1,0,unknown,Middle Aged,8037,0,no
31,Services,single,secondary,no,1629,yes,no,unknown,19,May,344,2,-1,0,unknown,Young Adult,8038,0,no
51,Technician,married,unknown,no,573,yes,yes,unknown,14,May,231,1,-1,0,unknown,Middle Aged,8039,0,no
38,Technician,single,secondary,no,1655,no,no,cellular,29,Jul,392,2,-1,0,unknown,Young Adult,8040,0,no
39,Services,single,secondary,no,26,yes,no,cellular,14,May,166,3,-1,0,unknown,Young Adult,8041,0,no
30,Management,single,secondary,no,186,yes,no,cellular,20,Nov,235,3,-1,0,unknown,Young Adult,8042,0,no
35,Technician,married,secondary,no,13658,yes,no,telephone,9,Dec,220,2,-1,0,unknown,Young Adult,8043,0,no
31,Technician,single,tertiary,no,23,no,no,cellular,25,Aug,121,3,-1,0,unknown,Young Adult,8044,0,no
27,Blue-Collar,single,secondary,no,87,no,no,telephone,10,Jul,245,1,-1,0,unknown,Young Adult,8045,0,no
42,Technician,single,secondary,no,49,no,no,cellular,9,Feb,7,10,-1,0,unknown,Middle Aged,8046,0,no
67,Retired,married,tertiary,no,3810,no,no,cellular,21,Oct,1206,1,-1,0,unknown,Elderly,8047,0,no
32,Admin,married,secondary,no,56,yes,no,cellular,2,Feb,275,1,258,1,other,Young Adult,8048,0,no
49,Entrepreneur,married,tertiary,no,384,no,no,unknown,11,Jun,64,1,-1,0,unknown,Middle Aged,8049,0,no
56,Blue-Collar,divorced,primary,no,8,yes,no,unknown,5,May,157,2,-1,0,unknown,Middle Aged,8050,0,no
34,Technician,single,tertiary,no,2671,no,no,cellular,19,Aug,119,9,-1,0,unknown,Young Adult,8051,0,no
50,Admin,divorced,secondary,no,3240,no,no,cellular,21,Nov,144,2,-1,0,unknown,Middle Aged,8052,0,no
27,Self-Employed,single,tertiary,no,147,no,no,cellular,22,Jun,111,5,-1,0,unknown,Young Adult,8053,0,no
56,Retired,married,primary,no,63,no,no,cellular,19,Aug,122,2,-1,0,unknown,Middle Aged,8054,0,no
44,Technician,married,secondary,no,7863,no,no,cellular,26,Aug,59,6,-1,0,unknown,Middle Aged,8055,0,no
45,Admin,single,secondary,no,946,yes,no,cellular,21,Nov,56,2,175,4,failure,Middle Aged,8056,0,no
45,Management,married,secondary,yes,237,yes,no,cellular,21,Nov,526,1,-1,0,unknown,Middle Aged,8057,0,no
37,Student,divorced,tertiary,no,0,no,no,telephone,30,Jul,100,6,-1,0,unknown,Young Adult,8058,0,no
26,Blue-Collar,married,secondary,no,245,yes,no,unknown,28,May,146,2,-1,0,unknown,Young Adult,8059,0,no
32,Services,married,secondary,no,315,no,no,cellular,4,Aug,149,1,-1,0,unknown,Young Adult,8060,0,no
25,Student,single,secondary,no,1139,yes,no,unknown,15,May,22,3,-1,0,unknown,Young Adult,8061,0,no
48,Management,married,secondary,no,0,yes,no,telephone,23,Jul,90,2,-1,0,unknown,Middle Aged,8062,0,no
29,Services,married,primary,no,-102,no,no,unknown,4,Jul,134,1,-1,0,unknown,Young Adult,8063,0,no
46,Management,married,tertiary,no,3984,no,no,cellular,13,Aug,77,2,-1,0,unknown,Middle Aged,8064,0,no
34,Blue-Collar,married,secondary,no,1988,yes,no,telephone,29,Jan,53,1,266,2,failure,Young Adult,8065,0,no
46,Management,married,tertiary,no,125,yes,no,telephone,12,May,81,5,-1,0,unknown,Middle Aged,8066,0,no
31,Blue-Collar,married,secondary,no,505,yes,no,cellular,17,Apr,218,4,329,2,other,Young Adult,8067,0,no
39,Technician,married,secondary,no,834,yes,yes,cellular,20,Apr,390,1,-1,0,unknown,Young Adult,8068,0,no
29,Admin,married,secondary,no,494,yes,no,unknown,26,May,341,2,-1,0,unknown,Young Adult,8069,0,no
38,Blue-Collar,single,primary,no,947,yes,no,cellular,12,May,361,2,-1,0,unknown,Young Adult,8070,0,no
40,Unemployed,divorced,secondary,no,262,yes,no,unknown,14,May,163,5,-1,0,unknown,Middle Aged,8071,0,no
39,Management,married,tertiary,no,141,yes,no,cellular,13,May,788,2,331,6,other,Young Adult,8072,0,no
49,Technician,divorced,secondary,no,-236,yes,no,unknown,26,May,204,2,-1,0,unknown,Middle Aged,8073,0,no
34,Management,single,tertiary,no,2555,yes,no,cellular,26,May,129,2,-1,0,unknown,Young Adult,8074,0,no
30,Technician,single,secondary,no,298,yes,no,unknown,16,May,164,2,-1,0,unknown,Young Adult,8075,0,no
57,Entrepreneur,married,secondary,no,1179,no,no,cellular,19,Aug,189,2,-1,0,unknown,Middle Aged,8076,0,no
34,Services,married,primary,no,31,no,yes,cellular,9,Jul,53,3,-1,0,unknown,Young Adult,8077,0,no
21,Student,single,secondary,no,357,no,no,cellular,2,Sep,115,3,-1,0,unknown,Young Adult,8078,0,no
35,Self-Employed,single,tertiary,no,1129,yes,no,cellular,21,Nov,64,2,184,2,failure,Young Adult,8079,0,no
39,Technician,single,tertiary,no,861,no,no,unknown,20,Jun,32,5,-1,0,unknown,Young Adult,8080,0,no
42,Housemaid,married,primary,yes,16,no,no,unknown,11,Jun,79,1,-1,0,unknown,Middle Aged,8081,0,no
25,Services,single,secondary,no,895,yes,no,unknown,3,Jun,167,1,-1,0,unknown,Young Adult,8082,0,no
27,Services,single,secondary,no,504,yes,no,cellular,18,May,106,5,362,8,other,Young Adult,8083,0,no
33,Management,single,secondary,no,2955,yes,no,cellular,18,May,178,2,-1,0,unknown,Young Adult,8084,0,no
51,Services,married,secondary,no,122,no,yes,cellular,6,Aug,499,2,-1,0,unknown,Middle Aged,8085,0,no
32,Management,married,tertiary,no,2204,no,no,cellular,27,Aug,123,4,-1,0,unknown,Young Adult,8086,0,no
53,Blue-Collar,married,unknown,no,111,no,no,unknown,20,Jun,39,3,-1,0,unknown,Middle Aged,8087,0,no
29,Management,single,tertiary,no,1566,yes,no,unknown,4,Jun,233,1,-1,0,unknown,Young Adult,8088,0,no
33,Admin,divorced,secondary,no,661,yes,no,cellular,4,May,90,4,167,3,failure,Young Adult,8089,0,no
33,Management,single,tertiary,no,2485,yes,no,cellular,2,Nov,91,2,-1,0,unknown,Young Adult,8090,0,no
32,Services,married,secondary,no,3756,yes,no,unknown,4,Jun,85,3,-1,0,unknown,Young Adult,8091,0,no
31,Blue-Collar,married,secondary,no,43,yes,no,unknown,19,May,405,3,-1,0,unknown,Young Adult,8092,0,no
45,Management,married,tertiary,no,1529,no,no,cellular,30,Jun,160,1,-1,0,unknown,Middle Aged,8093,0,no
57,Services,married,secondary,no,84,yes,no,unknown,15,May,59,1,-1,0,unknown,Middle Aged,8094,0,no
47,Services,married,secondary,no,311,yes,yes,cellular,12,May,238,1,301,3,failure,Middle Aged,8095,0,no
52,Blue-Collar,married,secondary,no,408,no,no,cellular,29,Jan,338,2,-1,0,unknown,Middle Aged,8096,0,no
56,Housemaid,divorced,secondary,no,1866,no,yes,cellular,1,Oct,760,1,-1,0,unknown,Middle Aged,8097,0,no
51,Blue-Collar,married,primary,no,42,yes,no,cellular,12,May,51,2,342,3,failure,Middle Aged,8098,0,no
40,Student,married,secondary,no,260,no,no,cellular,19,Nov,52,1,152,6,failure,Middle Aged,8099,0,no
30,Management,married,tertiary,no,2994,yes,no,cellular,26,Mar,156,1,137,1,other,Young Adult,8100,0,no
39,Management,married,tertiary,no,0,no,no,unknown,27,May,205,8,-1,0,unknown,Young Adult,8101,0,no
42,Admin,married,secondary,no,1133,yes,no,cellular,4,Feb,161,4,212,3,failure,Middle Aged,8102,0,no
25,Management,single,tertiary,no,2305,no,no,cellular,3,Feb,207,1,-1,0,unknown,Young Adult,8103,0,no
60,Retired,married,secondary,no,143,no,no,telephone,30,Jan,345,1,-1,0,unknown,Elderly,8104,0,no
37,Management,married,primary,no,4721,no,no,telephone,28,Jan,46,1,-1,0,unknown,Young Adult,8105,0,no
48,Blue-Collar,married,primary,no,5366,yes,no,unknown,21,May,248,3,-1,0,unknown,Middle Aged,8106,0,no
32,Management,married,tertiary,no,71,no,no,cellular,2,Feb,75,1,-1,0,unknown,Young Adult,8107,0,no
33,Admin,single,secondary,no,1437,yes,no,unknown,21,May,641,1,-1,0,unknown,Young Adult,8108,0,no
51,Housemaid,married,primary,no,1093,no,yes,unknown,18,Jun,18,1,-1,0,unknown,Middle Aged,8109,0,no
43,Admin,married,secondary,no,817,yes,yes,cellular,21,Nov,51,1,-1,0,unknown,Middle Aged,8110,0,no
31,Blue-Collar,married,primary,no,196,no,no,cellular,7,Aug,248,1,-1,0,unknown,Young Adult,8111,0,no
36,Housemaid,married,secondary,no,205,yes,no,telephone,18,Nov,176,4,-1,0,unknown,Young Adult,8112,0,no
58,Self-Employed,married,secondary,no,0,yes,no,telephone,3,Feb,702,3,264,9,failure,Middle Aged,8113,0,no
33,Blue-Collar,married,primary,no,1002,yes,no,unknown,30,May,201,4,-1,0,unknown,Young Adult,8114,0,no
31,Technician,single,secondary,no,2916,no,no,cellular,14,Aug,174,2,-1,0,unknown,Young Adult,8115,0,no
28,Technician,single,tertiary,no,4513,yes,no,unknown,27,May,167,3,-1,0,unknown,Young Adult,8116,0,no
29,Blue-Collar,married,primary,no,7,yes,no,cellular,12,May,69,3,-1,0,unknown,Young Adult,8117,0,no
34,Technician,married,secondary,no,0,no,no,cellular,28,Aug,183,10,-1,0,unknown,Young Adult,8118,0,no
31,Technician,single,secondary,no,253,no,no,cellular,13,Jan,262,1,-1,0,unknown,Young Adult,8119,0,no
31,Services,married,secondary,no,28,yes,no,unknown,8,May,101,1,-1,0,unknown,Young Adult,8120,0,no
37,Admin,divorced,tertiary,no,-65,no,no,cellular,21,Jul,226,1,-1,0,unknown,Young Adult,8121,0,no
32,Services,divorced,tertiary,no,376,yes,no,unknown,20,May,102,2,-1,0,unknown,Young Adult,8122,0,no
42,Management,married,secondary,no,1018,no,no,cellular,29,Jul,305,2,-1,0,unknown,Middle Aged,8123,0,no
34,Technician,married,secondary,no,260,yes,no,cellular,17,Apr,20,2,238,2,failure,Young Adult,8124,0,no
74,Retired,married,primary,no,5539,no,no,cellular,12,Jul,390,2,159,3,failure,Elderly,8125,0,no
60,Services,divorced,secondary,no,758,no,no,cellular,3,Feb,282,1,-1,0,unknown,Elderly,8126,0,no
32,Unemployed,married,secondary,no,262,no,no,cellular,29,Jan,203,1,-1,0,unknown,Young Adult,8127,0,no
47,Technician,divorced,secondary,no,236,no,no,cellular,18,Aug,263,4,-1,0,unknown,Middle Aged,8128,0,no
45,Services,divorced,secondary,no,396,yes,yes,cellular,1,Apr,251,4,329,4,failure,Middle Aged,8129,0,no
50,Entrepreneur,married,secondary,no,1857,no,yes,unknown,19,Jun,26,2,-1,0,unknown,Middle Aged,8130,0,no
39,Self-Employed,married,secondary,no,4722,yes,no,unknown,17,Jun,483,1,-1,0,unknown,Young Adult,8131,0,no
60,Retired,divorced,secondary,no,935,no,no,cellular,31,Jul,8,17,-1,0,unknown,Elderly,8132,0,no
47,Management,married,unknown,no,4567,no,no,telephone,31,Jul,921,4,-1,0,unknown,Middle Aged,8133,0,no
40,Admin,divorced,secondary,no,220,yes,no,cellular,18,May,197,2,-1,0,unknown,Middle Aged,8134,0,no
26,Blue-Collar,single,secondary,no,8,yes,no,cellular,13,May,167,1,-1,0,unknown,Young Adult,8135,0,no
43,Management,single,secondary,no,109,yes,no,unknown,27,May,64,3,-1,0,unknown,Middle Aged,8136,0,no
30,Unemployed,single,secondary,no,0,yes,no,cellular,16,Apr,137,1,-1,0,unknown,Young Adult,8137,0,no
34,Entrepreneur,married,secondary,no,456,yes,yes,cellular,28,Aug,137,8,-1,0,unknown,Young Adult,8138,0,no
35,Technician,married,secondary,no,5553,yes,no,cellular,6,Apr,371,3,136,7,failure,Young Adult,8139,0,no
